tweet_url,date,user_name,tweet_content,lang,is_user_verified,country,alpha_2_code,content,polarity,subjectivity,sentiment,neg,neu,pos,compound,punct,tokenized,nonstop,stemmed,year
https://twitter.com/RedRockSec/status/1603761262235684864,2022-12-16,RedRockSec,"History shows the Fed can’t reach its inflation goal without triggering a recession: 
https://t.co/j0oDiu5ZLQ
#fed #FederalReserve #recession #inflation #economy",en,False,United States,US,history shows the fed can t reach its inflation goal without triggering a recession      fed  federalreserve  recession  inflation  economy,0.0,0.0,positive,0.0,0.708,0.292,0.5809,history shows the fed can t reach its inflation goal without triggering a recession      fed  federalreserve  recession  inflation  economy,"['history', 'shows', 'the', 'fed', 'can', 't', 'reach', 'its', 'inflation', 'goal', 'without', 'triggering', 'a', 'recession', 'fed', 'federalreserve', 'recession', 'inflation', 'economy']","['history', 'shows', 'fed', 'reach', 'inflation', 'goal', 'without', 'triggering', 'recession', 'fed', 'federalreserve', 'recession', 'inflation', 'economy']","['histori', 'show', 'fed', 'reach', 'inflat', 'goal', 'without', 'trigger', 'recess', 'fed', 'federalreserv', 'recess', 'inflat', 'economi']",2022
https://twitter.com/MINnews/status/930509393145319425,2017-11-14,MINnews,Final Report of the Expert Committee on Guaranteed Minimum Income  - https://t.co/1Zap4OEjF5 #Quebec #Economy,en,False,United States,US,final report of the expert committee on guaranteed minimum income       quebec  economy,0.0,1.0,neutral,0.0,1.0,0.0,0.0,final report of the expert committee on guaranteed minimum income       quebec  economy,"['final', 'report', 'of', 'the', 'expert', 'committee', 'on', 'guaranteed', 'minimum', 'income', 'quebec', 'economy']","['final', 'report', 'expert', 'committee', 'guaranteed', 'minimum', 'income', 'quebec', 'economy']","['final', 'report', 'expert', 'committe', 'guarante', 'minimum', 'incom', 'quebec', 'economi']",2017
https://twitter.com/MassCreativity/status/921625880484597760,2017-10-21,MassCreativity,"TOWARD THE BROTHERHOOD OF MANKIND
https://t.co/Fh7uJpnjc4
#economy #Spirituality #climatechange #environment #pollution #wealth #health https://t.co/ItstklzdPU",en,False,Canada,CA,toward the brotherhood of mankind    economy  spirituality  climatechange  environment  pollution  wealth  health  ,0.0,0.0,positive,0.0,0.775,0.225,0.4939,toward the brotherhood of mankind    economy  spirituality  climatechange  environment  pollution  wealth  health  ,"['toward', 'the', 'brotherhood', 'of', 'mankind', 'economy', 'spirituality', 'climatechange', 'environment', 'pollution', 'wealth', 'health', '']","['toward', 'brotherhood', 'mankind', 'economy', 'spirituality', 'climatechange', 'environment', 'pollution', 'wealth', 'health', '']","['toward', 'brotherhood', 'mankind', 'economi', 'spiritu', 'climatechang', 'environ', 'pollut', 'wealth', 'health', '']",2017
https://twitter.com/thinkliberte/status/1018921154717896705,2018-07-16,thinkliberte,Future Analysts Will Be Tested on Cryptocurrencies in New CFA Curriculum #bitcoin #finance #economy #cryptocurrencies #money #financialtechnology #financialmarkets #charteredfinancialanalyst https://t.co/ZF5TktoFmR,en,False,United Kingdom,GB,future analysts will be tested on cryptocurrencies in new cfa curriculum  bitcoin  finance  economy  cryptocurrencies  money  financialtechnology  financialmarkets  charteredfinancialanalyst  ,0.0681818181818181,0.2897727272727273,neutral,0.0,1.0,0.0,0.0,future analysts will be tested on cryptocurrencies in new cfa curriculum  bitcoin  finance  economy  cryptocurrencies  money  financialtechnology  financialmarkets  charteredfinancialanalyst  ,"['future', 'analysts', 'will', 'be', 'tested', 'on', 'cryptocurrencies', 'in', 'new', 'cfa', 'curriculum', 'bitcoin', 'finance', 'economy', 'cryptocurrencies', 'money', 'financialtechnology', 'financialmarkets', 'charteredfinancialanalyst', '']","['future', 'analysts', 'tested', 'cryptocurrencies', 'new', 'cfa', 'curriculum', 'bitcoin', 'finance', 'economy', 'cryptocurrencies', 'money', 'financialtechnology', 'financialmarkets', 'charteredfinancialanalyst', '']","['futur', 'analyst', 'test', 'cryptocurr', 'new', 'cfa', 'curriculum', 'bitcoin', 'financ', 'economi', 'cryptocurr', 'money', 'financialtechnolog', 'financialmarket', 'charteredfinancialanalyst', '']",2018
https://twitter.com/246waseem1/status/1467804408532639744,2021-12-06,246waseem1,"Bangladesh 🇧🇩 is on # 2 in garment industry in the world &amp; China 🇨🇳 is on # 1
#Bangladesh #economy #industry #pak",en,False,Bermuda,BM,bangladesh    is on   2 in garment industry in the world  amp  china    is on   1  bangladesh  economy  industry  pak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,bangladesh    is on    in garment industry in the world  amp  china    is on     bangladesh  economy  industry  pak,"['bangladesh', 'is', 'on', 'in', 'garment', 'industry', 'in', 'the', 'world', 'amp', 'china', 'is', 'on', 'bangladesh', 'economy', 'industry', 'pak']","['bangladesh', 'garment', 'industry', 'world', 'amp', 'china', 'bangladesh', 'economy', 'industry', 'pak']","['bangladesh', 'garment', 'industri', 'world', 'amp', 'china', 'bangladesh', 'economi', 'industri', 'pak']",2021
https://twitter.com/RAntoshak/status/1171951515256401920,2019-09-12,RAntoshak,"Inside US #Trade - In goodwill 'gesture,' Trump delays tariff increase on some Chinese goods https://t.co/5DkAnPkYSB #economy #policy",en,False,United States,US,inside us  trade   in goodwill  gesture   trump delays tariff increase on some chinese goods    economy  policy,0.0,0.0,positive,0.0,0.867,0.133,0.3182,inside us  trade   in goodwill  gesture   trump delays tariff increase on some chinese goods    economy  policy,"['inside', 'us', 'trade', 'in', 'goodwill', 'gesture', 'trump', 'delays', 'tariff', 'increase', 'on', 'some', 'chinese', 'goods', 'economy', 'policy']","['inside', 'us', 'trade', 'goodwill', 'gesture', 'trump', 'delays', 'tariff', 'increase', 'chinese', 'goods', 'economy', 'policy']","['insid', 'us', 'trade', 'goodwil', 'gestur', 'trump', 'delay', 'tariff', 'increas', 'chines', 'good', 'economi', 'polici']",2019
https://twitter.com/MaceNewsMacro/status/1321099106660634628,2020-10-27,MaceNewsMacro,"US October Dallas services index rises to 13.2 from 11.5 in September, six-month outlook 20.1 vs 18.9. #DallasFed #economy",en,False,Poland,PL,us october dallas services index rises to 13 2 from 11 5 in september  six month outlook 20 1 vs 18 9   dallasfed  economy,0.0,0.0,neutral,0.0,1.0,0.0,0.0,us october dallas services index rises to   from   in september  six month outlook   vs     dallasfed  economy,"['us', 'october', 'dallas', 'services', 'index', 'rises', 'to', 'from', 'in', 'september', 'six', 'month', 'outlook', 'vs', 'dallasfed', 'economy']","['us', 'october', 'dallas', 'services', 'index', 'rises', 'september', 'six', 'month', 'outlook', 'vs', 'dallasfed', 'economy']","['us', 'octob', 'dalla', 'servic', 'index', 'rise', 'septemb', 'six', 'month', 'outlook', 'vs', 'dallasf', 'economi']",2020
https://twitter.com/Shulab/status/1034335445872771075,2018-08-28,Shulab,#Banking: “Millionaires Jumping Ship Yet Another Symptom of Brazil's Woes.” #Economy #Banks #Industry https://t.co/2gCBGazZbG,en,False,Germany,DE, banking   millionaires jumping ship yet another symptom of brazil s woes    economy  banks  industry  ,0.0,0.0,negative,0.195,0.805,0.0,-0.4404, banking   millionaires jumping ship yet another symptom of brazil s woes    economy  banks  industry  ,"['', 'banking', 'millionaires', 'jumping', 'ship', 'yet', 'another', 'symptom', 'of', 'brazil', 's', 'woes', 'economy', 'banks', 'industry', '']","['', 'banking', 'millionaires', 'jumping', 'ship', 'yet', 'another', 'symptom', 'brazil', 'woes', 'economy', 'banks', 'industry', '']","['', 'bank', 'millionair', 'jump', 'ship', 'yet', 'anoth', 'symptom', 'brazil', 'woe', 'economi', 'bank', 'industri', '']",2018
https://twitter.com/SvalpaAnubodha/status/1329155316752199680,2020-11-18,SvalpaAnubodha,"@TrendingLiberal #Georgia do in person #VoteEarly (able+willing), starts on Mon 12/14, as it gets calculated on Jan-5 EOD. General elections result has shown a party which is down will delay result calling using all legal ways possible. Register by 12/07/2020. #SenateRunoffs #COVID19 #economy",en,False,United States,US,   georgia do in person  voteearly  able willing   starts on mon 12 14  as it gets calculated on jan 5 eod  general elections result has shown a party which is down will delay result calling using all legal ways possible  register by 12 07 2020   senaterunoffs  covid19  economy,0.1407407407407407,0.5606481481481481,positive,0.047,0.866,0.087,0.2263,   georgia do in person  voteearly  able willing   starts on mon    as it gets calculated on jan  eod  general elections result has shown a party which is down will delay result calling using all legal ways possible  register by      senaterunoffs  covid  economy,"['', 'georgia', 'do', 'in', 'person', 'voteearly', 'able', 'willing', 'starts', 'on', 'mon', 'as', 'it', 'gets', 'calculated', 'on', 'jan', 'eod', 'general', 'elections', 'result', 'has', 'shown', 'a', 'party', 'which', 'is', 'down', 'will', 'delay', 'result', 'calling', 'using', 'all', 'legal', 'ways', 'possible', 'register', 'by', 'senaterunoffs', 'covid', 'economy']","['', 'georgia', 'person', 'voteearly', 'able', 'willing', 'starts', 'mon', 'gets', 'calculated', 'jan', 'eod', 'general', 'elections', 'result', 'shown', 'party', 'delay', 'result', 'calling', 'using', 'legal', 'ways', 'possible', 'register', 'senaterunoffs', 'covid', 'economy']","['', 'georgia', 'person', 'voteearli', 'abl', 'will', 'start', 'mon', 'get', 'calcul', 'jan', 'eod', 'gener', 'elect', 'result', 'shown', 'parti', 'delay', 'result', 'call', 'use', 'legal', 'way', 'possibl', 'regist', 'senaterunoff', 'covid', 'economi']",2020
https://twitter.com/MrMarchi/status/1605576643464105984,2022-12-21,MrMarchi,"Small businesses struggling from COVID-19 may benefit from upcoming program - https://t.co/pLCPmS4skN

-- News | The Perfect Enemy: https://t.co/9MV9bDa6Z5.

#Economy https://t.co/BV5CqfHaPv",en,False,United States,US,small businesses struggling from covid 19 may benefit from upcoming program         news   the perfect enemy      economy  ,0.375,0.7,positive,0.252,0.48,0.268,0.1027,small businesses struggling from covid  may benefit from upcoming program         news   the perfect enemy      economy  ,"['small', 'businesses', 'struggling', 'from', 'covid', 'may', 'benefit', 'from', 'upcoming', 'program', 'news', 'the', 'perfect', 'enemy', 'economy', '']","['small', 'businesses', 'struggling', 'covid', 'may', 'benefit', 'upcoming', 'program', 'news', 'perfect', 'enemy', 'economy', '']","['small', 'busi', 'struggl', 'covid', 'may', 'benefit', 'upcom', 'program', 'news', 'perfect', 'enemi', 'economi', '']",2022
https://twitter.com/shanethewriter5/status/1338575094411644928,2020-12-14,shanethewriter5,Free services by the government acts just like a government subsidy. Prices continue to rise because the government continues to buy from the same companies. Government subsidies instead keeps prices high rather than keeping them low. #Economics #Finance #Economy @PeterSchiff,en,False,United States,US,free services by the government acts just like a government subsidy  prices continue to rise because the government continues to buy from the same companies  government subsidies instead keeps prices high rather than keeping them low   economics  finance  economy  ,0.14,0.44125,positive,0.049,0.816,0.135,0.5719,free services by the government acts just like a government subsidy  prices continue to rise because the government continues to buy from the same companies  government subsidies instead keeps prices high rather than keeping them low   economics  finance  economy  ,"['free', 'services', 'by', 'the', 'government', 'acts', 'just', 'like', 'a', 'government', 'subsidy', 'prices', 'continue', 'to', 'rise', 'because', 'the', 'government', 'continues', 'to', 'buy', 'from', 'the', 'same', 'companies', 'government', 'subsidies', 'instead', 'keeps', 'prices', 'high', 'rather', 'than', 'keeping', 'them', 'low', 'economics', 'finance', 'economy', '']","['free', 'services', 'government', 'acts', 'like', 'government', 'subsidy', 'prices', 'continue', 'rise', 'government', 'continues', 'buy', 'companies', 'government', 'subsidies', 'instead', 'keeps', 'prices', 'high', 'rather', 'keeping', 'low', 'economics', 'finance', 'economy', '']","['free', 'servic', 'govern', 'act', 'like', 'govern', 'subsidi', 'price', 'continu', 'rise', 'govern', 'continu', 'buy', 'compani', 'govern', 'subsidi', 'instead', 'keep', 'price', 'high', 'rather', 'keep', 'low', 'econom', 'financ', 'economi', '']",2020
https://twitter.com/CNBCTV18News/status/1342791708287901696,2020-12-26,CNBCTV18News,"The study says that a one rupee increase in capital expenditure by the central government leads to a 2.45 rupees rise in #GDP in year one and a Rs 3.14 rise in GDP in the next year. #economy @latha_venkatesh 

https://t.co/oeZvEAONrn",en,True,Armenia,AM,the study says that a one rupee increase in capital expenditure by the central government leads to a 2 45 rupees rise in  gdp in year one and a rs 3 14 rise in gdp in the next year   economy   venkatesh    ,0.0,0.125,positive,0.0,0.938,0.062,0.3182,the study says that a one rupee increase in capital expenditure by the central government leads to a   rupees rise in  gdp in year one and a rs   rise in gdp in the next year   economy   venkatesh    ,"['the', 'study', 'says', 'that', 'a', 'one', 'rupee', 'increase', 'in', 'capital', 'expenditure', 'by', 'the', 'central', 'government', 'leads', 'to', 'a', 'rupees', 'rise', 'in', 'gdp', 'in', 'year', 'one', 'and', 'a', 'rs', 'rise', 'in', 'gdp', 'in', 'the', 'next', 'year', 'economy', 'venkatesh', '']","['study', 'says', 'one', 'rupee', 'increase', 'capital', 'expenditure', 'central', 'government', 'leads', 'rupees', 'rise', 'gdp', 'year', 'one', 'rs', 'rise', 'gdp', 'next', 'year', 'economy', 'venkatesh', '']","['studi', 'say', 'one', 'rupe', 'increas', 'capit', 'expenditur', 'central', 'govern', 'lead', 'rupe', 'rise', 'gdp', 'year', 'one', 'rs', 'rise', 'gdp', 'next', 'year', 'economi', 'venkatesh', '']",2020
https://twitter.com/sri9011/status/929591973240958976,2017-11-12,sri9011,Digitisation of India’s #economy is one demonstrable success story of demonetisation https://t.co/lk2i17SZMU,en,False,India,IN,digitisation of india s  economy is one demonstrable success story of demonetisation  ,0.3,0.0,positive,0.0,0.73,0.27,0.5719,digitisation of india s  economy is one demonstrable success story of demonetisation  ,"['digitisation', 'of', 'india', 's', 'economy', 'is', 'one', 'demonstrable', 'success', 'story', 'of', 'demonetisation', '']","['digitisation', 'india', 'economy', 'one', 'demonstrable', 'success', 'story', 'demonetisation', '']","['digitis', 'india', 'economi', 'one', 'demonstr', 'success', 'stori', 'demonetis', '']",2017
https://twitter.com/tonyp75/status/1633196402049425408,2023-03-07,tonyp75,A downturn in housing has been aided by the fastest rate hikes we’ve seen in a generation. Read our special report on the #housing market from @KPMG_US Chief Economist @DianeSwonk and Economist @YelenaMaleyev. #inflation #economy https://t.co/jjO3vSP5Um https://t.co/sG8qYwE3wQ,en,False,United States,US,a downturn in housing has been aided by the fastest rate hikes we ve seen in a generation  read our special report on the  housing market from   us chief economist   and economist     inflation  economy    ,0.3571428571428571,0.5714285714285714,positive,0.0,0.92,0.08,0.4019,a downturn in housing has been aided by the fastest rate hikes we ve seen in a generation  read our special report on the  housing market from   us chief economist   and economist     inflation  economy    ,"['a', 'downturn', 'in', 'housing', 'has', 'been', 'aided', 'by', 'the', 'fastest', 'rate', 'hikes', 'we', 've', 'seen', 'in', 'a', 'generation', 'read', 'our', 'special', 'report', 'on', 'the', 'housing', 'market', 'from', 'us', 'chief', 'economist', 'and', 'economist', 'inflation', 'economy', '']","['downturn', 'housing', 'aided', 'fastest', 'rate', 'hikes', 'seen', 'generation', 'read', 'special', 'report', 'housing', 'market', 'us', 'chief', 'economist', 'economist', 'inflation', 'economy', '']","['downturn', 'hous', 'aid', 'fastest', 'rate', 'hike', 'seen', 'gener', 'read', 'special', 'report', 'hous', 'market', 'us', 'chief', 'economist', 'economist', 'inflat', 'economi', '']",2023
https://twitter.com/AmericaTFP/status/1025056233005502467,2018-08-02,AmericaTFP,A booming economy should help people make good financial decisions since more money can be directed to other needs. So why is this not happening now https://t.co/ePCrArFVLl #economy #tfp,en,False,United States,US,a booming economy should help people make good financial decisions since more money can be directed to other needs  so why is this not happening now    economy  tfp,0.26875,0.36875,positive,0.0,0.817,0.183,0.6808,a booming economy should help people make good financial decisions since more money can be directed to other needs  so why is this not happening now    economy  tfp,"['a', 'booming', 'economy', 'should', 'help', 'people', 'make', 'good', 'financial', 'decisions', 'since', 'more', 'money', 'can', 'be', 'directed', 'to', 'other', 'needs', 'so', 'why', 'is', 'this', 'not', 'happening', 'now', 'economy', 'tfp']","['booming', 'economy', 'help', 'people', 'make', 'good', 'financial', 'decisions', 'since', 'money', 'directed', 'needs', 'happening', 'economy', 'tfp']","['boom', 'economi', 'help', 'peopl', 'make', 'good', 'financi', 'decis', 'sinc', 'money', 'direct', 'need', 'happen', 'economi', 'tfp']",2018
https://twitter.com/CatenonGlobal/status/1182234748082692099,2019-10-10,CatenonGlobal,"Here are the top #IT Companies in #India:
- TCS
- Infosys
- Tech Mahindra
- Wipro
- HCL Technologies
- L&amp;T Infotech
- Mindtree
- Mphasis
- Oracle Financial Services
- Rolta India

Source: https://t.co/2L6nquOtF5

#Catenon #CatenonIndia #Emerging #Market #Economy #Growth #Ranking https://t.co/m97DZF2GsV",en,False,United Kingdom,GB,here are the top  it companies in  india    tcs   infosys   tech mahindra   wipro   hcl technologies   l amp t infotech   mindtree   mphasis   oracle financial services   rolta india  source      catenon  catenonindia  emerging  market  economy  growth  ranking  ,0.25,0.25,positive,0.0,0.872,0.128,0.5267,here are the top  it companies in  india    tcs   infosys   tech mahindra   wipro   hcl technologies   l amp t infotech   mindtree   mphasis   oracle financial services   rolta india  source      catenon  catenonindia  emerging  market  economy  growth  ranking  ,"['here', 'are', 'the', 'top', 'it', 'companies', 'in', 'india', 'tcs', 'infosys', 'tech', 'mahindra', 'wipro', 'hcl', 'technologies', 'l', 'amp', 't', 'infotech', 'mindtree', 'mphasis', 'oracle', 'financial', 'services', 'rolta', 'india', 'source', 'catenon', 'catenonindia', 'emerging', 'market', 'economy', 'growth', 'ranking', '']","['top', 'companies', 'india', 'tcs', 'infosys', 'tech', 'mahindra', 'wipro', 'hcl', 'technologies', 'l', 'amp', 'infotech', 'mindtree', 'mphasis', 'oracle', 'financial', 'services', 'rolta', 'india', 'source', 'catenon', 'catenonindia', 'emerging', 'market', 'economy', 'growth', 'ranking', '']","['top', 'compani', 'india', 'tc', 'infosi', 'tech', 'mahindra', 'wipro', 'hcl', 'technolog', 'l', 'amp', 'infotech', 'mindtre', 'mphasi', 'oracl', 'financi', 'servic', 'rolta', 'india', 'sourc', 'catenon', 'catenonindia', 'emerg', 'market', 'economi', 'growth', 'rank', '']",2019
https://twitter.com/graysLAMBscapin/status/1585368585781661696,2022-10-26,graysLAMBscapin,@VaFarmBureau Want to promote #ag? Now is the time to get behind combining #energy generation with on &amp; off #farm #jobs coming related to solar grazing. #Virginia #economy,en,False,United States,US,  want to promote  ag  now is the time to get behind combining  energy generation with on  amp  off  farm  jobs coming related to solar grazing   virginia  economy,-0.2,0.55,positive,0.0,0.8,0.2,0.6124,  want to promote  ag  now is the time to get behind combining  energy generation with on  amp  off  farm  jobs coming related to solar grazing   virginia  economy,"['', 'want', 'to', 'promote', 'ag', 'now', 'is', 'the', 'time', 'to', 'get', 'behind', 'combining', 'energy', 'generation', 'with', 'on', 'amp', 'off', 'farm', 'jobs', 'coming', 'related', 'to', 'solar', 'grazing', 'virginia', 'economy']","['', 'want', 'promote', 'ag', 'time', 'get', 'behind', 'combining', 'energy', 'generation', 'amp', 'farm', 'jobs', 'coming', 'related', 'solar', 'grazing', 'virginia', 'economy']","['', 'want', 'promot', 'ag', 'time', 'get', 'behind', 'combin', 'energi', 'gener', 'amp', 'farm', 'job', 'come', 'relat', 'solar', 'graze', 'virginia', 'economi']",2022
https://twitter.com/ClevFedResearch/status/1027185858112311296,2018-08-08,ClevFedResearch,"#Data.
We get it, we analyze it, we share it.
Let us help explain it so you get it, too. Sign up to better understand #jobs, #housing, and the #economy.
Subscribe to get Cleveland Fed Digest delivered to your inbox: https://t.co/og8fyQvViz https://t.co/w46WVlfu5C",en,True,United States,US, data  we get it  we analyze it  we share it  let us help explain it so you get it  too  sign up to better understand  jobs   housing  and the  economy  subscribe to get cleveland fed digest delivered to your inbox     ,0.5,0.5,positive,0.0,0.826,0.174,0.7783, data  we get it  we analyze it  we share it  let us help explain it so you get it  too  sign up to better understand  jobs   housing  and the  economy  subscribe to get cleveland fed digest delivered to your inbox     ,"['', 'data', 'we', 'get', 'it', 'we', 'analyze', 'it', 'we', 'share', 'it', 'let', 'us', 'help', 'explain', 'it', 'so', 'you', 'get', 'it', 'too', 'sign', 'up', 'to', 'better', 'understand', 'jobs', 'housing', 'and', 'the', 'economy', 'subscribe', 'to', 'get', 'cleveland', 'fed', 'digest', 'delivered', 'to', 'your', 'inbox', '']","['', 'data', 'get', 'analyze', 'share', 'let', 'us', 'help', 'explain', 'get', 'sign', 'better', 'understand', 'jobs', 'housing', 'economy', 'subscribe', 'get', 'cleveland', 'fed', 'digest', 'delivered', 'inbox', '']","['', 'data', 'get', 'analyz', 'share', 'let', 'us', 'help', 'explain', 'get', 'sign', 'better', 'understand', 'job', 'hous', 'economi', 'subscrib', 'get', 'cleveland', 'fed', 'digest', 'deliv', 'inbox', '']",2018
https://twitter.com/SeekingAlpha/status/1604435602094854144,2022-12-18,SeekingAlpha,$DPSI - DecisionPoint Systems Ups Guidance As Economy Enters Slowdown. https://t.co/5Xr3sFTpUW #trading #investing #economy,en,False,United States,US, dpsi   decisionpoint systems ups guidance as economy enters slowdown     trading  investing  economy,0.0,0.0,neutral,0.0,1.0,0.0,0.0, dpsi   decisionpoint systems ups guidance as economy enters slowdown     trading  investing  economy,"['', 'dpsi', 'decisionpoint', 'systems', 'ups', 'guidance', 'as', 'economy', 'enters', 'slowdown', 'trading', 'investing', 'economy']","['', 'dpsi', 'decisionpoint', 'systems', 'ups', 'guidance', 'economy', 'enters', 'slowdown', 'trading', 'investing', 'economy']","['', 'dpsi', 'decisionpoint', 'system', 'up', 'guidanc', 'economi', 'enter', 'slowdown', 'trade', 'invest', 'economi']",2022
https://twitter.com/GGeoffwitha/status/1157973695920394241,2019-08-04,GGeoffwitha,"Dear PM @ScottMorrisonMP 
Can't afford to increase Newstart.
Can't afford Public Housing.
For the Budget's sake.
But we can go to War?
Sorry, I don't agree with your priorities.
As my elected PM, please reconsider. #auspol #economy",en,False,Australia,AU,dear pm    can t afford to increase newstart  can t afford public housing  for the budget s sake  but we can go to war  sorry  i don t agree with your priorities  as my elected pm  please reconsider   auspol  economy,-0.25,0.5333333333333333,positive,0.15,0.638,0.212,0.2144,dear pm    can t afford to increase newstart  can t afford public housing  for the budget s sake  but we can go to war  sorry  i don t agree with your priorities  as my elected pm  please reconsider   auspol  economy,"['dear', 'pm', 'can', 't', 'afford', 'to', 'increase', 'newstart', 'can', 't', 'afford', 'public', 'housing', 'for', 'the', 'budget', 's', 'sake', 'but', 'we', 'can', 'go', 'to', 'war', 'sorry', 'i', 'don', 't', 'agree', 'with', 'your', 'priorities', 'as', 'my', 'elected', 'pm', 'please', 'reconsider', 'auspol', 'economy']","['dear', 'pm', 'afford', 'increase', 'newstart', 'afford', 'public', 'housing', 'budget', 'sake', 'go', 'war', 'sorry', 'agree', 'priorities', 'elected', 'pm', 'please', 'reconsider', 'auspol', 'economy']","['dear', 'pm', 'afford', 'increas', 'newstart', 'afford', 'public', 'hous', 'budget', 'sake', 'go', 'war', 'sorri', 'agre', 'prioriti', 'elect', 'pm', 'pleas', 'reconsid', 'auspol', 'economi']",2019
https://twitter.com/NavazMalik/status/1151957508023562241,2019-07-18,NavazMalik,"The gateway to Pakistan.

#Karachi #Economy https://t.co/wMjLrpFfyG",en,False,Austria,AT,the gateway to pakistan    karachi  economy  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,the gateway to pakistan    karachi  economy  ,"['the', 'gateway', 'to', 'pakistan', 'karachi', 'economy', '']","['gateway', 'pakistan', 'karachi', 'economy', '']","['gateway', 'pakistan', 'karachi', 'economi', '']",2019
https://twitter.com/karelh/status/1046803719587807232,2018-10-01,karelh,"@SasjaBeslik Okay, we can’t reach #zeroGrowth by massive #energyEfficiency. That’s no surprise, because of the power of exponential #growth. Thought experiment: could i.e. #financial #services grow our #economy in any resl way, without #growth in material use?",en,False,Europe,,  okay  we can t reach  zerogrowth by massive  energyefficiency  that s no surprise  because of the power of exponential  growth  thought experiment  could i e   financial  services grow our  economy in any resl way  without  growth in material use ,0.1666666666666666,0.5,positive,0.053,0.699,0.248,0.7269,  okay  we can t reach  zerogrowth by massive  energyefficiency  that s no surprise  because of the power of exponential  growth  thought experiment  could i e   financial  services grow our  economy in any resl way  without  growth in material use ,"['', 'okay', 'we', 'can', 't', 'reach', 'zerogrowth', 'by', 'massive', 'energyefficiency', 'that', 's', 'no', 'surprise', 'because', 'of', 'the', 'power', 'of', 'exponential', 'growth', 'thought', 'experiment', 'could', 'i', 'e', 'financial', 'services', 'grow', 'our', 'economy', 'in', 'any', 'resl', 'way', 'without', 'growth', 'in', 'material', 'use', '']","['', 'okay', 'reach', 'zerogrowth', 'massive', 'energyefficiency', 'surprise', 'power', 'exponential', 'growth', 'thought', 'experiment', 'could', 'e', 'financial', 'services', 'grow', 'economy', 'resl', 'way', 'without', 'growth', 'material', 'use', '']","['', 'okay', 'reach', 'zerogrowth', 'massiv', 'energyeffici', 'surpris', 'power', 'exponenti', 'growth', 'thought', 'experi', 'could', 'e', 'financi', 'servic', 'grow', 'economi', 'resl', 'way', 'without', 'growth', 'materi', 'use', '']",2018
https://twitter.com/Immoetcredit/status/1165404830606733312,2019-08-24,Immoetcredit,"A major relief for public sector banks!

#MarketingMind #economy #banking #India #finance https://t.co/zjwwONcQKi",en,False,Honduras,HN,a major relief for public sector banks    marketingmind  economy  banking  india  finance  ,0.03125,0.2833333333333333,positive,0.0,0.763,0.237,0.4767,a major relief for public sector banks    marketingmind  economy  banking  india  finance  ,"['a', 'major', 'relief', 'for', 'public', 'sector', 'banks', 'marketingmind', 'economy', 'banking', 'india', 'finance', '']","['major', 'relief', 'public', 'sector', 'banks', 'marketingmind', 'economy', 'banking', 'india', 'finance', '']","['major', 'relief', 'public', 'sector', 'bank', 'marketingmind', 'economi', 'bank', 'india', 'financ', '']",2019
https://twitter.com/XotikPlay/status/1335497418683637762,2020-12-06,XotikPlay,Let's Rage #cryptoart #bitcoin #nextlevel #economy,en,False,United States,US,let s rage  cryptoart  bitcoin  nextlevel  economy,0.0,0.0,negative,0.419,0.581,0.0,-0.5574,let s rage  cryptoart  bitcoin  nextlevel  economy,"['let', 's', 'rage', 'cryptoart', 'bitcoin', 'nextlevel', 'economy']","['let', 'rage', 'cryptoart', 'bitcoin', 'nextlevel', 'economy']","['let', 'rage', 'cryptoart', 'bitcoin', 'nextlevel', 'economi']",2020
https://twitter.com/Agenparl/status/1199823491144601601,2019-11-27,Agenparl,IDB Virtual Worskshop: The Future of the #Caribbean is Blue - https://t.co/6JdSp8uL6L #Economy #Https #Strong #UniversityOfTheWestIndiesStAugustineCampus #Workshop #AgenparlEnglish #Educazione #SocialNetwork,en,False,Italy,IT,idb virtual worskshop  the future of the  caribbean is blue      economy  https  strong  universityofthewestindiesstaugustinecampus  workshop  agenparlenglish  educazione  socialnetwork,0.1444444444444444,0.3194444444444444,positive,0.0,0.837,0.163,0.5106,idb virtual worskshop  the future of the  caribbean is blue      economy  https  strong  universityofthewestindiesstaugustinecampus  workshop  agenparlenglish  educazione  socialnetwork,"['idb', 'virtual', 'worskshop', 'the', 'future', 'of', 'the', 'caribbean', 'is', 'blue', 'economy', 'https', 'strong', 'universityofthewestindiesstaugustinecampus', 'workshop', 'agenparlenglish', 'educazione', 'socialnetwork']","['idb', 'virtual', 'worskshop', 'future', 'caribbean', 'blue', 'economy', 'https', 'strong', 'universityofthewestindiesstaugustinecampus', 'workshop', 'agenparlenglish', 'educazione', 'socialnetwork']","['idb', 'virtual', 'worskshop', 'futur', 'caribbean', 'blue', 'economi', 'http', 'strong', 'universityofthewestindiesstaugustinecampu', 'workshop', 'agenparlenglish', 'educazion', 'socialnetwork']",2019
